OBJECTID,longitude,latitude
13159,-114.0989697,51.09077998
13160,-114.0191331,51.05356272
13161,-114.0607287,51.04325536
13162,-114.1162004,50.99957516
13163,-113.930121,51.12508712
13164,-114.0715118,51.0495925
13165,-114.2095438,51.11416038
13166,-114.074079,51.04269729
13167,-114.0702253,50.97962255
13168,-114.1667577,51.12094285
13169,-114.0916898,50.99430247
13170,-114.1180366,50.96499416
13171,-114.0729469,51.14551775
13172,-113.9749307,51.17580667
13173,-114.0778629,50.97957115
13174,-113.9586708,50.95059541
13175,-114.0959388,51.04926486
13176,-113.9302241,51.03788865
13177,-114.046644,51.10737215
13178,-114.0388866,51.08942178
13179,-114.0982849,50.99474949
13180,-114.0611858,51.03693623
13181,-114.1412112,51.03779278
13182,-114.1150333,51.04235064
13183,-114.1354147,51.04503485
13184,-114.0451486,51.10221354
13185,-113.9466392,51.12152085
13186,-114.1025074,50.99654461
13187,-114.0303903,51.0784054
13188,-114.0859403,51.04959127
13189,-114.1021035,50.99638508
13190,-114.1162792,50.99949837
13191,-114.1983755,51.12395272
13192,-113.9714616,51.15421797
13193,-114.2070783,51.12555573
13194,-113.9708721,51.13262623
13195,-114.0478139,51.09614752
13196,-113.9750875,51.1758376
13197,-113.9866163,50.8983209
13198,-113.9209477,51.01587068
13199,-113.9591321,51.00376725
13200,-114.0582717,51.04318131
13201,-114.1334916,51.12595899
13202,-114.005427,51.01467243
13203,-113.9439859,50.89647791
13204,-114.0285513,51.06737989
13205,-114.1185313,50.96136247
13206,-114.063888,50.99391954
13207,-114.06131,50.89260618
13208,-114.0714288,50.99317312
13209,-114.029795,51.07786028
13210,-114.1598798,51.01803847
13211,-114.0403271,50.99414201
13212,-114.0502925,51.05078398
13213,-114.1874646,51.03625708
13214,-114.0098467,51.01071092
13215,-114.0624276,51.09610336
13216,-114.048384,51.0203128
13217,-114.0317164,51.06671618
13218,-114.0194287,51.04885242
13219,-114.0719112,50.99417589
13220,-113.9201464,50.94539069
13221,-114.0579083,51.04824969
13222,-113.9426859,51.09262805
13223,-114.1210366,51.00107263
13224,-114.0962515,50.98813665
13225,-114.0858604,51.05196099
13226,-114.0329239,50.99924162
13227,-114.0052562,51.01500137
13228,-114.0052562,51.01500137
13229,-113.9958469,51.06708345
13230,-114.1015958,50.99638926
13231,-113.935548,51.1014805
13232,-114.155918,51.088244
13233,-113.9886504,51.0778646
13234,-114.0223162,51.04741751
13235,-114.0202507,51.05474129
13236,-114.0016824,51.11063729
13237,-113.9558537,51.05337406
13238,-113.9886923,51.07580832
13239,-114.15442,51.09073177
13240,-113.9986881,51.03406445
13241,-114.2108685,51.05243933
13242,-114.1054662,50.99752181
13243,-113.9990472,51.01542014
13244,-113.9820972,51.05953169
13245,-114.0140427,50.89320551
13246,-113.9585338,50.99413601
13247,-114.0624402,51.10264899
13248,-114.0278942,50.94966621
13249,-114.0450966,51.11065137
13250,-113.9585739,51.081456
13251,-114.0694978,50.93945486
13252,-114.0586145,51.03844936
13253,-114.0153985,51.17615171
13254,-114.2027611,51.12017753
13255,-113.9584365,51.09993045
13256,-114.1701295,51.03761233
13257,-114.0714916,50.9555225
13258,-114.1125692,51.06693839
13259,-113.9886541,51.08143888
13260,-114.0461546,51.12216566
13261,-114.0052562,51.01500137
13262,-114.2032409,51.11968379
13263,-114.1874801,51.03046671
13264,-114.0717071,50.9686323
13265,-114.1233651,51.14228423
13266,-113.9933705,51.16876316
13267,-113.9586077,50.98476965
13268,-114.0716943,50.97879298
13269,-114.0626847,51.05028259
13270,-113.9351454,51.09168001
13271,-114.1170076,50.90666321
13272,-114.0948263,51.09029085
13273,-113.9590558,50.99903908
13274,-114.1201585,51.0086642
13275,-114.0878859,51.14496055
13276,-114.0560835,51.0669858
13277,-114.0306453,50.94877294
13278,-114.0034269,51.01495914
13279,-114.0153985,51.17615171
13280,-114.0208759,50.98357021
13281,-113.9737606,50.89424659
13282,-114.1528167,51.03780283
13283,-113.9619371,50.97964246
13284,-114.0616875,50.91491829
13285,-113.9199803,51.05986323
13286,-114.1414669,51.00898841
13287,-114.0608654,51.04135756
13288,-114.0194287,51.04885242
13289,-113.9824059,50.97232845
13290,-114.0915523,51.03419411
13291,-114.021667,51.15152066
13292,-114.1092202,50.99840244
13293,-114.0083655,51.05244189
13294,-114.1185014,51.05249233
13295,-113.9819185,51.09361411
13296,-114.0740084,51.07605269
13297,-114.0859755,50.95059162
13298,-114.0301142,51.08153753
13299,-114.0859399,51.05680801
13300,-114.1354778,51.04175953
13301,-114.1055603,51.05249925
13302,-113.9756307,50.93003202
13303,-114.0737056,51.14860018
13304,-113.9494721,50.91045763
13305,-113.9583421,50.91831656
13306,-113.9584543,51.09984569
13307,-114.0183536,51.13959159
13308,-113.9559065,51.05324616
13309,-114.1411308,51.04517194
13310,-114.1151966,50.99948286
13311,-113.977258,50.95789404
13312,-114.2268689,51.13221975
13313,-114.0855329,51.06683207
13314,-114.0653185,50.91402855
13315,-114.0253971,51.06171216
13316,-114.2523823,51.11967382
13317,-113.9925116,51.07660483
13318,-114.0858604,51.05196099
13319,-113.998561,50.94779169
13320,-114.1589313,51.07143664
13321,-113.9583605,50.9991716
13322,-114.0228742,50.95268632
13323,-113.9589539,51.08588774
13324,-114.2275766,51.1294472
13325,-114.0948266,51.08298264
13326,-113.9744909,50.90224664
13327,-114.0264448,50.9536454
13328,-113.9995881,50.94777758
13329,-114.0697531,50.91297382
13330,-114.0052759,51.03763998
13331,-114.0018509,51.02213616
13332,-114.1015958,50.99638926
13333,-114.106308,51.03782795
13334,-114.1892579,51.07844221
13335,-113.9866445,51.03773909
13336,-114.0718641,50.95054799
13337,-114.11296,51.03821412
13338,-113.9843501,50.97952383
13339,-113.9586226,51.00687774
13340,-114.072037,50.99442765
13341,-113.9545321,50.91929526
13342,-114.0791975,50.96471059
13343,-113.953452,50.9040645
13344,-114.2517793,51.08863991
13345,-114.0246126,50.8777846
13346,-114.0441228,51.10047311
13347,-114.1654769,51.05336966
13348,-114.1265896,51.06848057
13349,-113.9327854,50.92308962
13350,-114.0458231,51.12081491
13351,-114.0380323,51.08663649
13352,-114.036222,50.97058949
13353,-113.9590284,50.96862539
13354,-113.991255,50.89589293
13355,-114.0606369,51.04454073
13356,-114.0306453,50.94877294
13357,-114.0026634,51.04562797
13358,-114.0365102,50.89296784
13359,-114.1184682,51.05721797
13360,-114.1188784,51.00084017
13361,-114.106298,51.07427663
13362,-114.1177844,51.00675525
13363,-114.0522015,51.11064673
13364,-113.9990248,51.02314164
13365,-113.958764,51.09995626
13366,-114.1627391,51.07147321
13367,-114.0947422,51.0860997
13368,-113.9564398,51.05328498
13369,-114.0814627,51.04288828
13370,-113.9582569,51.09983295
13371,-114.0743167,51.1647018
13372,-114.0831525,50.97969941
13373,-114.0537798,51.0010618
13374,-113.911868,51.12521781
13375,-113.9816497,51.04248621
13376,-114.0608654,51.04135756
13377,-114.1174515,50.99956833
13378,-114.0153985,51.17615171
13379,-114.0431944,51.0160197
13380,-114.2110575,51.06674829
13381,-114.0110698,50.95081444
13382,-114.0110698,50.95081444
13383,-114.0380323,51.08663649
13384,-114.0624402,51.10264899
13385,-114.120102,51.06424312
13386,-114.0858604,51.05196099
13387,-113.9301102,51.01507228
13388,-113.9120593,51.03784421
13389,-114.0716777,50.99774634
13390,-113.9816497,51.04248621
13391,-114.1876799,51.02324905
13392,-113.9355557,51.07262123
13393,-114.0455824,50.99453855
13394,-114.0913616,51.04745892
13395,-113.9584165,51.12524771
13396,-114.0262739,50.93846031
13397,-113.9582977,50.93457071
13398,-114.0426197,51.06415802
13399,-113.9822378,51.07791037
13400,-114.0453847,50.87830653
13401,-114.1194448,51.07443033
13402,-114.0441396,50.94833144
13403,-114.0007853,51.02332089
13404,-114.0318287,51.07922039
13405,-113.9586479,51.06828065
13406,-114.060367,51.04831937
13407,-113.970829,51.18344507
13408,-113.9204328,50.93765112
13409,-114.0492329,51.11065336
13410,-114.1005163,50.91088313
13411,-114.2521816,51.08834282
13412,-114.0948266,51.08298264
13413,-114.04619,51.10515405
13414,-114.1088925,51.14030663
13415,-114.0650105,51.06335983
13416,-114.0667536,50.99410461
13417,-114.0859755,50.95059162
13418,-114.0714504,50.89281036
13419,-114.0950199,50.97967269
13420,-114.0339123,50.94834192
13421,-114.0478862,51.11145029
13422,-114.0946887,51.03323586
13423,-114.1015958,50.99638926
13424,-114.1103078,50.99864351
13425,-113.9737606,50.89424659
13426,-114.0812386,51.0460602
13427,-114.0391731,50.99415666
13428,-114.0208759,50.98357021
13429,-113.9064796,50.90699754
13430,-114.009565,50.97952174
13431,-114.1338973,51.17299478
13432,-114.0503355,51.05060185
13433,-113.9861744,51.06871099
13434,-114.1180197,51.03441934
13435,-113.9752301,50.91280144
13436,-113.9593367,50.95774666
13437,-114.0770583,50.99460153
13438,-114.1136612,51.06694372
13439,-114.0256714,51.067767
13440,-114.037521,50.96619898
13441,-114.1397104,51.04447367
13442,-114.0394569,51.04284734
13443,-114.0508316,50.98065339
13444,-114.0715106,51.09557532
13445,-114.0946337,51.06783274
13446,-114.1236445,51.14263252
13447,-113.9594143,50.97542474
13448,-113.9320323,51.03788236
13449,-114.0139116,51.0668935
13450,-114.1041537,51.04350701
13451,-113.985687,51.17593825
13452,-114.0680708,50.9650598
13453,-114.0895056,50.90405042
13454,-114.0870393,51.03781312
13455,-114.053251,51.06698359
13456,-114.0191331,51.05356272
13457,-114.0717071,50.9686323
13458,-114.0334946,51.09578962
13459,-114.0200565,51.06705683
13460,-114.0625342,51.05887762
13461,-114.0947147,51.05746771
13462,-113.9407478,51.11069412
13463,-114.0708839,50.94677506
13464,-114.060367,51.04831937
13465,-113.9102083,50.90914141
13466,-114.0039219,51.09289626
13467,-114.1847015,51.13738701
13468,-113.9652554,50.95791019
13469,-114.0306453,50.94877294
13470,-114.095669,50.97963093
13471,-114.167809,51.1216654
13472,-114.0987834,51.12574543
13473,-114.0372438,51.03056249
13474,-114.0701151,50.91292044
13475,-114.0460444,51.1046447
13476,-114.0128091,51.04535635
13477,-113.9693805,51.17596529
13478,-114.17237,51.13703216
13479,-114.0638053,50.99415562
13480,-114.074079,51.04269729
13481,-113.9580202,50.91626297
13482,-114.1185014,51.05249233
13483,-114.0424585,51.06690836
13484,-114.0492236,51.050332
13485,-114.0950737,50.96140241
13486,-114.161355,51.16811958
13487,-114.1094459,51.02398651
13488,-114.064594,50.90456473
13489,-114.0948266,51.08298264
13490,-113.9685941,51.03784237
13491,-113.9473003,51.13260225
13492,-114.1593864,51.07732374
13493,-114.0627855,51.01864706
13494,-113.9352914,50.92841945
13495,-114.1671328,51.14870209
13496,-114.0473601,50.99449252
13497,-113.9155659,51.09650847
13498,-114.0391731,50.99415666
13499,-114.0889172,51.04214785
13500,-114.0812709,51.01139394
13501,-114.0623519,51.1105494
13502,-114.1236428,51.04150721
13503,-113.9589419,51.06218574
13504,-114.0260208,51.06633567
13505,-114.0670764,51.15304962
13506,-113.9249361,51.15438597
13507,-113.9209338,50.94805632
13508,-114.2573743,51.14286955
13509,-113.9714616,51.15421797
13510,-114.1180334,51.07101017
13511,-114.0703438,51.04672345
13512,-114.0858604,51.05196099
13513,-114.0794926,51.05476543
13514,-114.0191656,51.0477563
13515,-114.0751331,50.9214025
13516,-113.9886504,51.0778646
13517,-114.1210366,51.00107263
13518,-114.0189184,51.05326976
13519,-114.0574201,51.11065453
13520,-114.0153985,51.17615171
13521,-114.1962675,51.01378545
13522,-114.0017947,51.05856705
13523,-113.9764567,51.09607602
13524,-114.257455,51.14852679
13525,-113.9857266,50.99872752
13526,-114.0402102,51.10841835
13527,-113.9533256,51.04853727
13528,-114.0831898,50.99551276
13529,-114.2337727,51.01986594
13530,-114.1654769,51.05336966
13531,-114.0186369,51.04860356
13532,-114.0391731,50.99415666
13533,-114.15798,51.16555635
13534,-113.9658076,51.11068085
13535,-114.0716764,50.99697895
13536,-114.0238942,51.05981523
13537,-114.1336639,51.08958339
13538,-114.1122608,51.04083333
13539,-114.0561676,51.06684262
13540,-114.0714775,51.04675557
13541,-113.9214542,51.06494591
13542,-114.0946472,51.08923032
13543,-114.1295501,51.02519105
13544,-114.0261612,51.06559345
13545,-114.0648582,50.91414232
13546,-113.9582919,51.0961303
13547,-114.0339123,50.94834192
13548,-113.9714612,51.12529379
13549,-113.9583839,51.03455142
13550,-113.9589009,51.09145253
13551,-114.0583629,50.89931023
13552,-114.03934,50.96560393
13553,-114.148106,51.09704049
13554,-113.9355298,51.03786603
13555,-114.0357955,50.96987937
13556,-113.9823261,51.08154997
13557,-113.9468577,51.12140127
13558,-114.0028287,51.01544002
13559,-114.0532603,51.01562234
13560,-113.9918115,51.0866574
13561,-114.111198,51.03526907
13562,-114.0456918,51.10352874
13563,-114.0235878,51.05925544
13564,-113.9702279,51.15446859
13565,-114.0970601,50.99450739
13566,-114.0533906,51.09612507
13567,-114.11296,51.03821412
13568,-114.161113,51.10334748
13569,-114.0817906,51.03814687
13570,-113.9349583,51.11064852
13571,-114.0194287,51.04885242
13572,-114.0441396,50.94833144
13573,-113.9989244,51.01540431
13574,-114.0554446,51.04820018
13575,-114.0194287,51.04885242
13576,-114.0630017,51.11066297
13577,-114.209653,51.15195685
13578,-114.0581379,50.99381365
13579,-114.0166719,51.00832941
13580,-114.0136605,51.06689102
13581,-114.0694468,51.14239437
13582,-114.0687673,50.9371132
13583,-113.9582752,51.09872695
13584,-113.9585811,50.96884659
13585,-114.0140245,51.0670368
13586,-114.1354462,51.08885394
13587,-114.0339123,50.94834192
13588,-114.03193,51.04816226
13589,-114.1647538,51.07307489
13590,-114.1165619,51.09384427
13591,-113.8886603,51.03783791
13592,-114.1654769,51.05336966
13593,-113.9587165,50.91830079
13594,-114.0885067,51.04817254
13595,-114.1146643,51.04611989
13596,-114.0844758,51.06390544
13597,-114.0442113,50.98721743
13598,-114.1236482,51.03780784
13599,-114.0355174,51.09615039
13600,-114.0385015,51.08668041
13601,-114.1062565,51.06191355
13602,-113.9582122,50.98492523
13603,-113.9866163,50.8983209
13604,-114.0065547,51.03915828
13605,-114.11052,50.90640666
13606,-114.0415912,51.11048198
13607,-113.9209542,50.95683832
13608,-113.9773955,51.09587006
13609,-113.9468506,51.11419206
13610,-114.0253182,51.06092693
13611,-113.9698008,51.10556406
13612,-113.9581904,51.09664693
13613,-113.9467847,50.98950321
13614,-114.0694978,50.93945486
13615,-114.0391731,50.99415666
13616,-113.9565706,51.04913328
13617,-113.9752953,51.11093308
13618,-114.0380323,51.08663649
13619,-114.0391731,50.99415666
13620,-113.9292702,50.97964024
13621,-114.1201585,51.0086642
13622,-113.9819421,51.09120965
13623,-114.0627855,51.01864706
13624,-114.0307035,51.07894908
13625,-113.9407478,51.11069412
13626,-114.1015958,50.99638926
13627,-113.9297317,51.06703025
13628,-114.0960372,51.06701777
13629,-114.0721627,50.922178
13630,-114.2790146,51.08855453
13631,-114.0232057,51.1511827
13632,-114.072037,50.99442765
13633,-114.047932,51.11052741
13634,-114.0076583,51.04124969
13635,-114.1179069,51.03781097
13636,-114.0158627,50.97291321
13637,-114.065349,51.04753036
13638,-114.1490878,51.09801945
13639,-113.9582569,51.09983295
13640,-114.0018768,51.00873218
13641,-113.9586708,50.95059541
13642,-114.0763121,51.04590828
13643,-114.0209483,51.00876703
13644,-114.1422454,51.11008861
13645,-114.0532136,51.04428277
13646,-114.1654769,51.05336966
13647,-113.9585039,51.07167451
13648,-114.1018867,51.16135725
13649,-114.0306453,50.94877294
13650,-114.0380323,51.08663649
13651,-114.0703621,50.94787337
13652,-114.0204402,51.00872277
13653,-114.071431,50.98739095
13654,-113.9292888,51.03788875
13655,-114.0686551,51.17134195
13656,-114.0697531,50.91297382
13657,-114.008612,51.0370351
13658,-114.1185014,51.05249233
13659,-113.9702215,51.14728603
13660,-114.2225071,51.11598966
13661,-114.2024566,51.12008771
13662,-114.1055603,51.05249925
13663,-114.1893572,51.12511516
13664,-114.0502832,51.05326867
13665,-113.933344,51.09616986
13666,-114.071512,51.04355745
13667,-114.0625291,51.06155731
13668,-114.0034269,51.01495914
13669,-114.0624276,51.09610336
13670,-114.1664016,51.0393493
13671,-114.0391731,50.99415666
13672,-113.9933705,51.16876316
13673,-114.0121795,51.04709018
13674,-114.1312306,51.16525651
13675,-114.20678,51.1163249
13676,-113.9657387,50.93210534
13677,-114.0523685,51.02934112
13678,-114.0220794,51.00879171
13679,-114.1570949,51.13883713
13680,-113.9633108,51.06710442
13681,-114.0110698,50.95081444
13682,-113.9468506,51.11419206
13683,-113.9788897,50.93198255
13684,-113.9642226,50.98509863
13685,-114.0948268,51.08389563
13686,-114.0624595,51.0548626
13687,-114.0693214,51.14248843
13688,-114.1271389,51.08221923
13689,-114.0538792,51.09550769
13690,-114.070148,51.04859781
13691,-113.9991797,51.01540175
13692,-114.008612,51.0370351
13693,-114.0686808,50.93115909
13694,-113.9749307,51.17580667
13695,-114.0959605,51.06440315
13696,-113.9819279,51.09571973
13697,-114.0128073,50.89374068
13698,-114.0583629,50.89931023
13699,-114.1654769,51.05336966
13700,-113.9558044,51.05370463
13701,-114.0898355,51.06681961
13702,-114.0638975,51.016755
13703,-114.1334962,51.16977069
13704,-114.0950762,51.04561272
13705,-114.0827501,50.91366116
13706,-114.1682872,51.0537367
13707,-113.9892191,51.06708562
13708,-113.9918292,51.0691926
13709,-114.0372131,50.98317309
13710,-113.9446747,50.89952351
13711,-114.0518454,51.12705977
13712,-113.9728665,51.0378345
13713,-114.0963074,50.97230409
13714,-113.9697151,51.06683718
13715,-113.9633108,51.06710442
13716,-114.0001313,50.94216589
13717,-114.0563389,51.06684254
13718,-113.9995075,51.01540577
13719,-114.0734753,50.97960805
13720,-114.0679558,50.97956829
13721,-114.2007151,51.14723462
13722,-114.065349,51.04753036
13723,-114.0962515,50.98813665
13724,-114.1126788,50.99898528
13725,-113.9740544,51.07788574
13726,-113.9796209,51.01763715
13727,-113.9691168,51.17578371
13728,-113.940459,50.92346111
13729,-113.9073322,50.90643817
13730,-114.040585,50.87048535
13731,-113.9730426,50.89329295
13732,-113.9633108,51.06710442
13733,-114.0680349,51.04475031
13734,-114.0578415,51.04919005
13735,-114.060993,51.15424956
13736,-113.9474287,50.90510787
13737,-113.9297317,51.06703025
13738,-114.0628789,51.06879763
13739,-114.0989468,50.90517793
13740,-114.0676569,50.99434903
13741,-113.9558158,51.05325973
13742,-114.0714449,50.98597744
13743,-114.0714817,51.03881474
13744,-114.0938695,51.04698453
13745,-114.0391731,50.99415666
13746,-114.0459365,51.12017638
13747,-113.9819634,51.08496552
13748,-114.0715404,51.07963724
13749,-113.9468506,51.11419206
13750,-114.1182983,51.00935824
13751,-114.0337721,51.04771017
13752,-114.0406017,50.97612768
13753,-114.1194448,51.07443033
13754,-113.941633,51.15419492
13755,-114.0569118,50.99398108
13756,-114.0774517,51.1475708
13757,-113.9207504,51.15373587
13758,-113.9819694,51.05377164
13759,-114.0947311,51.07324814
13760,-114.1271389,51.08221923
13761,-114.0461546,51.12216566
13762,-114.0625321,51.0796282
13763,-114.0744486,50.91300714
13764,-114.0452885,51.10251518
13765,-114.006511,51.03993039
13766,-114.0394268,51.09263294
13767,-114.0947557,51.0432652
13768,-113.9417889,51.05422699
13769,-114.1181806,51.00864743
13770,-114.0052562,51.01500137
13771,-114.1015958,50.99638926
13772,-114.1788045,51.03663173
13773,-114.0293198,50.98665361
13774,-113.9585025,51.09149836
13775,-113.9276165,51.03790014
13776,-114.0193157,50.95236962
13777,-114.0714897,51.10035045
13778,-114.1359914,51.1074918
13779,-113.953452,50.9040645
13780,-114.0693214,51.14248843
13781,-113.9755075,50.90679047
13782,-113.9590314,50.98956079
13783,-114.0715078,51.03974686
13784,-114.001033,50.9535893
13785,-114.0414619,51.1121412
13786,-114.0084514,50.95025167
13787,-114.0687207,50.97224965
13788,-113.9583604,50.99909769
13789,-114.1248386,51.0702887
13790,-114.0293283,50.95768931
13791,-114.1163911,50.99958139
13792,-114.0652567,51.08872478
13793,-114.2000649,51.12964329
13794,-114.083318,51.09731626
13795,-114.0761076,51.04876354
13796,-114.0380323,51.08663649
13797,-114.1261788,51.14200803
13798,-114.0950201,50.97972961
13799,-114.1641758,51.00942043
13800,-114.0947355,51.07052903
13801,-114.0964163,50.96151102
13802,-114.0685337,51.03783122
13803,-113.9297317,51.06703025
13804,-114.0990666,50.90532295
13805,-113.9120593,51.03784421
13806,-113.9728665,51.0378345
13807,-114.1554201,51.09347468
13808,-113.9190091,51.10248981
13809,-114.160161,51.1036627
13810,-114.0230292,50.93171596
13811,-114.074012,51.04363077
13812,-113.9757499,51.0305164
13813,-114.0677075,51.11584454
13814,-113.9302241,51.03788865
13815,-114.0681173,50.96496016
13816,-114.0492329,51.11065336
13817,-114.0715016,51.00871898
13818,-114.018464,51.05022073
13819,-114.1669112,51.0180695
13820,-114.031139,51.0784423
13821,-114.0844758,51.06390544
13822,-114.0625085,51.06700065
13823,-114.0716364,50.98962824
13824,-113.9822691,51.0883926
13825,-114.0739898,50.99323147
13826,-114.0624276,51.09610336
13827,-114.0210516,51.04755847
13828,-113.9585074,51.06939466
13829,-114.0714855,51.10113184
13830,-113.9819203,51.05952927
13831,-114.0380323,51.08663649
13832,-114.0620393,50.94978322
13833,-114.1983464,51.12425532
13834,-114.0391731,50.99415666
13835,-114.1644261,51.07992386
13836,-113.953452,50.9040645
13837,-114.1618612,51.18312298
13838,-114.0201516,50.9523457
13839,-114.0208759,50.98357021
13840,-114.2069505,51.11616563
13841,-114.0558174,51.04311119
13842,-114.09471,51.04041491
13843,-114.1092216,51.1402692
13844,-114.0703438,51.04672345
13845,-113.9585517,50.95795264
13846,-113.9788897,50.93198255
13847,-114.0626242,51.05122681
13848,-113.9660127,51.09834398
13849,-113.9589582,50.95784607
13850,-114.2224634,51.1158745
13851,-113.9737606,50.89424659
13852,-114.0341813,51.08187399
13853,-114.0017947,51.05856705
13854,-114.0715106,51.09557532
13855,-113.9585037,51.07631643
13856,-113.9859841,51.05201074
13857,-114.0134387,51.07103266
13858,-114.0290027,50.95636779
13859,-114.0285513,51.06737989
13860,-114.0621515,51.16877828
13861,-114.0774517,51.1475708
13862,-114.0018007,51.09597372
13863,-113.9351364,51.10496321
13864,-113.9377213,51.06711578
13865,-114.0163742,51.06688756
13866,-114.1829913,51.11243669
13867,-113.9811879,51.077804
13868,-114.1004817,50.91767965
13869,-113.970829,51.18344507
13870,-113.9948474,51.03383153
13871,-114.0714812,51.04071491
13872,-114.0473067,51.11077765
13873,-114.0602309,50.94927718
13874,-113.9959654,50.99847586
13875,-114.1820538,51.14115301
13876,-113.9297317,51.06703025
13877,-114.0569118,50.99398108
13878,-114.1669112,51.0180695
13879,-114.0791975,50.96471059
13880,-114.1210366,51.00107263
13881,-114.0717416,50.96436625
13882,-113.9892191,51.06708562
13883,-114.1703496,51.1518055
13884,-114.0530619,51.04715668
13885,-114.089464,50.91370241
13886,-113.9585037,51.07631643
13887,-113.9590558,50.99903908
13888,-114.0681849,51.16035175
13889,-114.0583629,50.89931023
13890,-113.953452,50.9040645
13891,-114.0313542,51.07967308
13892,-114.1296159,51.05536552
13893,-114.0950203,50.97995102
13894,-113.9476791,51.12654849
13895,-113.9819203,51.05952927
13896,-114.2342804,51.15380969
13897,-113.9823261,51.08154997
13898,-114.188351,51.03785341
13899,-114.1074903,51.14034369
13900,-114.0140245,51.0670368
13901,-113.9814848,51.05352895
13902,-114.0766636,51.04086004
13903,-114.036222,50.97058949
13904,-113.9208796,51.02870001
13905,-113.9523881,51.1322151
13906,-114.1160152,50.99956565
13907,-114.1062914,51.06873892
13908,-114.0999275,51.16823281
13909,-113.9866163,50.8983209
13910,-114.0110698,50.95081444
13911,-114.0323668,51.04824604
13912,-114.0176966,51.04723115
13913,-114.095669,50.97963093
13914,-114.0947355,51.07052903
13915,-114.0827244,51.04988465
13916,-114.02984,50.95831058
13917,-114.1605195,51.10344709
13918,-114.1994419,51.06695899
13919,-114.0528379,51.04937095
13920,-114.0648718,50.91413903
13921,-113.9244446,51.0378548
13922,-114.0153985,51.17615171
13923,-114.076448,50.90269434
13924,-114.1236428,51.04150721
13925,-114.0110698,50.95081444
13926,-113.9917756,51.04891092
13927,-114.0234133,50.89296931
13928,-114.1261788,51.14200803
13929,-114.1104619,50.99860587
13930,-114.117877,51.05983017
13931,-114.0755877,51.15072552
13932,-114.0714661,50.96871258
13933,-114.0017729,51.05236477
13934,-113.9594557,51.08588777
13935,-114.141124,51.0432572
13936,-114.0034269,51.01495914
13937,-114.0234767,51.00865009
13938,-113.9866163,50.8983209
13939,-114.0598989,51.01781746
13940,-113.9581906,51.01446658
13941,-114.0192081,51.00844989
13942,-114.0380323,51.08663649
13943,-113.9692217,50.88616388
13944,-113.9620939,51.16543278
13945,-114.083916,50.99462776
13946,-114.0329967,50.93111475
13947,-114.0328597,50.99933268
13948,-113.8740874,50.95054198
13949,-114.2113072,51.10986281
13950,-114.1819919,51.05212864
13951,-114.01293,51.0457699
13952,-114.0946603,51.04699262
13953,-114.0403813,50.97661904
13954,-114.0015725,51.09608868
13955,-114.0391731,50.99415666
13956,-114.0008459,51.09267502
13957,-114.0246472,50.87766483
13958,-114.1210366,51.00107263
13959,-113.974281,50.89542232
13960,-114.0372438,51.03056249
13961,-114.0282526,50.95369898
13962,-114.0697531,50.91297382
13963,-114.0490958,50.98114987
13964,-114.0948537,50.95915688
13965,-114.1133748,51.04260347
13966,-114.0296319,51.08354341
13967,-114.0503355,51.05060185
13968,-114.1295962,51.07444663
13969,-114.1881555,51.03800401
13970,-114.0391731,50.99415666
13971,-114.0272307,51.0738997
13972,-114.1631067,51.17890501
13973,-114.0484121,50.975884
13974,-114.0365831,51.12142597
13975,-114.0236397,51.03978479
13976,-113.9582938,51.04521695
13977,-113.9996359,50.97952536
13978,-114.0662865,51.00871845
13979,-114.1528461,51.06689292
13980,-114.0336836,51.05088882
13981,-113.9523881,51.1322151
13982,-114.0517009,51.08685356
13983,-114.039873,50.98686543
13984,-113.9591144,51.07167327
13985,-113.9172664,51.03762817
13986,-113.9992376,51.01506523
13987,-113.9816708,51.00876376
13988,-114.139596,50.94854271
13989,-114.0268217,51.06993642
13990,-113.9760998,50.87912455
13991,-114.0044123,50.94904981
13992,-114.1295501,51.02519105
13993,-114.0285513,51.06737989
13994,-114.1526799,51.08152828
13995,-113.9264907,51.09637406
13996,-114.0232057,51.1511827
13997,-114.1015958,50.99638926
13998,-114.0901912,51.05250835
13999,-114.008612,51.0370351
14000,-114.0368082,51.03059744
14001,-114.1283514,51.08576782
14002,-113.9582864,51.04094734
14003,-114.0339123,50.94834192
14004,-114.0735751,51.04963438
14005,-114.0376245,50.9709349
14006,-114.1118363,50.9989646
14007,-114.1015958,50.99638926
14008,-113.9468236,50.99424727
14009,-114.0996558,51.07054653
14010,-114.003294,51.17431743
14011,-114.0126664,51.04529531
14012,-114.0297152,51.00341999
14013,-114.0052562,51.01500137
14014,-114.0444681,51.10099469
14015,-114.0687946,50.93723929
14016,-114.167425,51.1526679
14017,-114.1281318,51.03780517
14018,-114.1516468,51.16797307
14019,-114.0885498,51.13387145
14020,-114.0052562,51.01500137
14021,-113.9657568,51.03782939
14022,-114.0040604,50.9489587
14023,-114.0675198,50.93957999
14024,-114.1320634,51.1404113
14025,-114.0366856,50.87695792
14026,-113.9585,51.04094713
14027,-113.9264907,51.09637406
14028,-114.161355,51.16811958
14029,-114.1413139,51.16815035
14030,-114.0578415,51.04919005
14031,-114.1400815,51.10925819
14032,-114.2023429,51.14602493
14033,-114.0715709,51.09253644
14034,-114.0449973,51.11155064
14035,-114.071482,51.03783055
14036,-114.011412,51.00971898
14037,-114.1178713,50.95064486
14038,-113.9350325,51.08133979
